Estimator,Permuted,ev,fold,mae,modality,model_testing,mse,r2_score,target
RandomForest,no,0.4616202655590544,27,4.1965222024819315,brain volumes (sMRI),generalization,26.852359306968413,0.4615906918479469,Age
RandomForest,no,0.4241007247108923,28,4.520933920704846,brain volumes (sMRI),validation,30.69553155947137,0.4240932463727061,Age
RandomForest,no,0.4611297750868869,28,4.205527482269504,brain volumes (sMRI),generalization,26.88705857092199,0.4608949464020791,Age
RandomForest,no,0.4190506742496578,29,4.537778116631785,brain volumes (sMRI),validation,30.30799490386952,0.41836718599242817,Age
RandomForest,no,0.457035023921422,29,4.223847973043907,brain volumes (sMRI),generalization,27.09733817391357,0.4566786876267913,Age
RandomForest,no,0.4470316342812977,30,4.066431718061674,brain volumes (sMRI),validation,25.550230837004403,0.4445374682784886,Age
RandomForest,no,0.4569007170743785,30,4.21204609929078,brain volumes (sMRI),generalization,27.09463865957447,0.456732814850066,Age
RandomForest,no,0.4623787235260345,31,4.13047577092511,brain volumes (sMRI),validation,26.934458819383263,0.4619450578723598,Age
RandomForest,no,0.4542063502336196,31,4.227536347517731,brain volumes (sMRI),generalization,27.232602868794327,0.4539665322457464,Age
RandomForest,no,0.391857189458144,32,4.498933920704847,brain volumes (sMRI),validation,30.473198202643164,0.3893429621968051,Age
RandomForest,no,0.4578385452789454,32,4.196234042553192,brain volumes (sMRI),generalization,27.04342934751773,0.457759598752375,Age
RandomForest,no,0.42794927090593693,33,4.209030837004405,brain volumes (sMRI),validation,27.45073363876652,0.4279290783418823,Age
RandomForest,no,0.4587008931956873,33,4.2080354609929085,brain volumes (sMRI),generalization,27.006689709219856,0.4584962551858594,Age
RandomForest,no,0.4306346132652028,34,4.1969586254365625,brain volumes (sMRI),validation,26.873355704314395,0.4233317195223989,Age
RandomForest,no,0.4580316019066547,34,4.2215509966762905,brain volumes (sMRI),generalization,27.06193863117813,0.4573884741708788,Age
RandomForest,no,0.4661338665216049,35,4.2409691629955955,brain volumes (sMRI),validation,26.800205885462557,0.4643620420661806,Age
RandomForest,no,0.4589652595220057,35,4.210967198581561,brain volumes (sMRI),generalization,27.00072164893617,0.4586159191294116,Age
RandomForest,no,0.4524510417134243,36,4.313244747081907,brain volumes (sMRI),validation,27.841172594827928,0.4524380480863564,Age
RandomForest,no,0.4549171252682924,36,4.222954506996866,brain volumes (sMRI),generalization,27.201053182357462,0.4545991263747278,Age
RandomForest,no,0.4869136174295943,37,4.21609691629956,brain volumes (sMRI),validation,27.337761162995594,0.4788319639119286,Age
RandomForest,no,0.459222944558757,37,4.225638297872341,brain volumes (sMRI),generalization,27.00111872340425,0.4586079574979138,Age
RandomForest,no,0.4125517204497123,38,4.438230314443924,brain volumes (sMRI),validation,30.302189831144236,0.4107249657011234,Age
RandomForest,no,0.45390535087218004,38,4.233378776013018,brain volumes (sMRI),generalization,27.241166772221213,0.4537948197616983,Age
RandomForest,no,0.3900120341727649,39,4.400132158590308,brain volumes (sMRI),validation,29.935561691629964,0.38978070455297975,Age
RandomForest,no,0.4573667875837373,39,4.220021276595744,brain volumes (sMRI),generalization,27.07644620567376,0.4570975867647532,Age
RandomForest,no,0.421577868618081,40,4.397130829300598,brain volumes (sMRI),validation,28.822867194009405,0.4195902628125405,Age
RandomForest,no,0.456847138065527,40,4.218719679534338,brain volumes (sMRI),generalization,27.109017864207463,0.4564445013529269,Age
RandomForest,no,0.424882247803306,41,4.151656387665199,brain volumes (sMRI),validation,26.748622837004408,0.42405694447856346,Age
RandomForest,no,0.4571975400049542,41,4.2279734042553185,brain volumes (sMRI),generalization,27.0911874893617,0.4568020133195684,Age
RandomForest,no,0.4348245714576774,42,4.123242290748899,brain volumes (sMRI),validation,26.305041691629953,0.4340865527685859,Age
RandomForest,no,0.4564185253468167,42,4.221389184397164,brain volumes (sMRI),generalization,27.125682563829788,0.4561103620211965,Age
RandomForest,no,0.3943324458845223,43,4.214422907488987,brain volumes (sMRI),validation,28.683890361233484,0.3943153766241855,Age
RandomForest,no,0.4563410599306199,43,4.218109042553191,brain volumes (sMRI),generalization,27.126378677304963,0.4560964044404015,Age
RandomForest,no,0.4262781557251275,44,4.09251101321586,brain volumes (sMRI),validation,25.745284581497803,0.4262552096073572,Age
RandomForest,no,0.4581844703731685,44,4.212484042553192,brain volumes (sMRI),generalization,27.031583269503546,0.4579971212208858,Age
RandomForest,no,0.4193536470347535,45,4.365083700440529,brain volumes (sMRI),validation,29.209978678414092,0.4128726516291675,Age
RandomForest,no,0.4558696523737641,45,4.2356329787234035,brain volumes (sMRI),generalization,27.16553456737589,0.4553113004038376,Age
RandomForest,no,0.4536826740451344,46,4.116387665198238,brain volumes (sMRI),validation,26.41883270484582,0.4530092163084764,Age
RandomForest,no,0.4570705026954829,46,4.2297553191489365,brain volumes (sMRI),generalization,27.10040242553191,0.4566172471561431,Age
RandomForest,no,0.463913022871152,47,4.528167400881057,brain volumes (sMRI),validation,30.27676155066079,0.46386394907136,Age
RandomForest,no,0.4593569693453451,47,4.215340425531915,brain volumes (sMRI),generalization,26.973639148936172,0.4591589429256202,Age
RandomForest,no,0.4642249108998118,48,4.22022026431718,brain volumes (sMRI),validation,27.786190061674013,0.4620871186272762,Age
RandomForest,no,0.4581793516081178,48,4.207497340425532,brain volumes (sMRI),generalization,27.028579769503544,0.4580573435774599,Age
RandomForest,no,0.4211092812541031,49,4.545938325991191,brain volumes (sMRI),validation,30.319535436123353,0.4151323942003843,Age
RandomForest,no,0.4582093861749,49,4.221396276595744,brain volumes (sMRI),generalization,27.043731790780143,0.4577535345452858,Age
RandomForest,no,0.44067204207790395,50,4.400824042929463,brain volumes (sMRI),validation,29.289624038243502,0.4376434441339587,Age
RandomForest,no,0.4587848728271031,50,4.218993553505861,brain volumes (sMRI),generalization,27.012604401763454,0.4583776613042594,Age
RandomForest,no,0.4587293529187071,51,4.3081420662450265,brain volumes (sMRI),validation,28.232837753527576,0.4578775848359082,Age
RandomForest,no,0.4564873674428698,51,4.2210942948138905,brain volumes (sMRI),generalization,27.111865864058107,0.4563873968872942,Age
RandomForest,no,0.4635026512828603,52,4.219753685070098,brain volumes (sMRI),validation,26.602451351583447,0.4565153186591655,Age
RandomForest,no,0.4570028046380732,52,4.225832676929384,brain volumes (sMRI),generalization,27.10607341050873,0.4565035397882726,Age
RandomForest,no,0.4975384995980328,53,4.199253951871482,brain volumes (sMRI),validation,27.10674028238884,0.4975129976144479,Age
RandomForest,no,0.4593174281268546,53,4.211543105325662,brain volumes (sMRI),generalization,26.976552946761387,0.4591005191628053,Age
RandomForest,no,0.4149519658545853,54,4.45237885462555,brain volumes (sMRI),validation,29.645890784140967,0.4149431932772337,Age
RandomForest,no,0.4584160477326276,54,4.2173466312056735,brain volumes (sMRI),generalization,27.02338111702128,0.4581615803357389,Age
RandomForest,no,0.425291286695611,55,4.197035764718563,brain volumes (sMRI),validation,27.686801051056882,0.42524427573206347,Age
RandomForest,no,0.4598596283055248,55,4.209276366336068,brain volumes (sMRI),generalization,26.948355122321967,0.4596659060241334,Age
RandomForest,no,0.42363985444999097,56,4.380000000000001,brain volumes (sMRI),validation,28.991253004405287,0.42359901612469003,Age
RandomForest,no,0.4566363606150514,56,4.223534574468085,brain volumes (sMRI),generalization,27.11008686170213,0.4564230671766991,Age
RandomForest,no,0.4399556477440324,57,4.258810572687225,brain volumes (sMRI),validation,28.155719859030853,0.4373091306458091,Age
RandomForest,no,0.4586219659287256,57,4.211872118794326,brain volumes (sMRI),generalization,27.009839783023054,0.4584330939180685,Age
RandomForest,no,0.4496534695059707,58,4.249425524547113,brain volumes (sMRI),validation,27.202845903804608,0.44378496542110135,Age
RandomForest,no,0.4569042377814313,58,4.226155026902235,brain volumes (sMRI),generalization,27.10857271057729,0.4564534270065465,Age
RandomForest,no,0.4741456782296285,59,4.368604804434295,brain volumes (sMRI),validation,28.996356062850356,0.4730666521501133,Age
RandomForest,no,0.4539251425778826,59,4.2353939456402925,brain volumes (sMRI),generalization,27.239179377438326,0.453834668470627,Age
RandomForest,no,0.4549069209324234,60,3.953991004026028,brain volumes (sMRI),validation,24.09548501293641,0.4505955061320012,Age
RandomForest,no,0.4582537035550847,60,4.226195008039103,brain volumes (sMRI),generalization,27.04761125980355,0.4576757483735378,Age
RandomForest,no,0.42239320771018296,61,4.1423348017621135,brain volumes (sMRI),validation,26.317742696035246,0.4187663405995383,Age
RandomForest,no,0.4544953988588064,61,4.231278368794326,brain volumes (sMRI),generalization,27.2330585035461,0.4539573964380258,Age
RandomForest,no,0.38535335875162224,62,4.726566945194829,brain volumes (sMRI),validation,33.395364159944194,0.3853488089560918,Age
RandomForest,no,0.4576551320477286,62,4.213066501243277,brain volumes (sMRI),generalization,27.06076664032506,0.4574119734387512,Age
RandomForest,no,0.4549285962534973,63,4.3471825105256965,brain volumes (sMRI),validation,28.77411991250772,0.4549085473894458,Age
RandomForest,no,0.4565111895626069,63,4.220072335666648,brain volumes (sMRI),generalization,27.11513096603757,0.4563219292210191,Age
RandomForest,no,0.3886249218769681,64,4.228114537444934,brain volumes (sMRI),validation,27.432662026431718,0.38815247711703416,Age
RandomForest,no,0.4596044597567394,64,4.205364361702127,brain volumes (sMRI),generalization,26.969765741134754,0.4592366075654647,Age
RandomForest,no,0.4379006239370299,65,4.336417075550608,brain volumes (sMRI),validation,28.95075383607224,0.4378468451095165,Age
RandomForest,no,0.4564132712359875,65,4.216752758084814,brain volumes (sMRI),generalization,27.12265914954147,0.4561709836737158,Age
RandomForest,no,0.4053954338355229,66,4.363814977973568,brain volumes (sMRI),validation,29.818009973568287,0.4048513724789336,Age
RandomForest,no,0.4570977848094211,66,4.223361702127659,brain volumes (sMRI),generalization,27.092737822695035,0.45677092801016,Age
RandomForest,no,0.4581532313370139,67,4.460287912466316,brain volumes (sMRI),validation,29.449749336804786,0.4581118161162747,Age
RandomForest,no,0.4599813853342115,67,4.2086275980164505,brain volumes (sMRI),generalization,26.939875065688906,0.4598359373190637,Age
RandomForest,no,0.4245796262113153,68,4.341368163546824,brain volumes (sMRI),validation,28.879015592879032,0.4231968148308932,Age
RandomForest,no,0.4555310533104735,68,4.223499604829703,brain volumes (sMRI),generalization,27.169476706313723,0.4552322576547854,Age
RandomForest,no,0.4525702142043172,69,4.118513670323962,brain volumes (sMRI),validation,28.128277270113163,0.4503290383618881,Age
RandomForest,no,0.4585369785340237,69,4.2090773004468405,brain volumes (sMRI),generalization,27.009193893253048,0.458446044477095,Age
RandomForest,no,0.4259520466933237,70,4.3201467342259265,brain volumes (sMRI),validation,28.465705271360434,0.4256979628507361,Age
RandomForest,no,0.45688260381716,70,4.22031514708735,brain volumes (sMRI),generalization,27.096478028920373,0.4566959341586659,Age
RandomForest,no,0.4552311248804574,71,4.206950566556909,brain volumes (sMRI),validation,27.178387577009577,0.4552311011749785,Age
RandomForest,no,0.4587259529850081,71,4.212867799825742,brain volumes (sMRI),generalization,27.00879075526628,0.4584541276865467,Age
RandomForest,no,0.4093591958462261,72,4.504401023408691,brain volumes (sMRI),validation,30.661839951692293,0.40931451562636456,Age
RandomForest,no,0.4580734134416995,72,4.210200908274635,brain volumes (sMRI),generalization,27.0441163704774,0.4577458234430186,Age
RandomForest,no,0.4677134802430887,73,4.2159477708816135,brain volumes (sMRI),validation,27.072634950773395,0.467139672473278,Age
RandomForest,no,0.4568122802051485,73,4.217872382609071,brain volumes (sMRI),generalization,27.10914945998106,0.4564418627620826,Age
RandomForest,no,0.4145584554825605,74,4.419772193652267,brain volumes (sMRI),validation,30.049611413909968,0.4140046758679304,Age
RandomForest,no,0.4586090288250142,74,4.218090612409386,brain volumes (sMRI),generalization,27.01353221138174,0.458359058047504,Age
RandomForest,no,0.4433704980789337,75,4.29936837794986,brain volumes (sMRI),validation,28.15871998156123,0.4424364561556675,Age
RandomForest,no,0.4580289152647513,75,4.2170451785906184,brain volumes (sMRI),generalization,27.045966766358283,0.4577087216615833,Age
RandomForest,no,0.4652401157444966,76,4.090221144970002,brain volumes (sMRI),validation,25.745898893279424,0.4645011864327526,Age
RandomForest,no,0.4562628771402817,76,4.227195040833158,brain volumes (sMRI),generalization,27.137513638203675,0.4558731403865714,Age
RandomForest,no,0.3879470226555367,77,4.224069565185078,brain volumes (sMRI),validation,27.57114565775523,0.3871588797764387,Age
RandomForest,no,0.4607476949761326,77,4.2073062338227745,brain volumes (sMRI),generalization,26.915056544483104,0.4603335666960216,Age
RandomForest,no,0.42077485363367817,78,4.437083700440528,brain volumes (sMRI),validation,29.11402329515418,0.4203885207219836,Age
RandomForest,no,0.457110605461097,78,4.218436170212765,brain volumes (sMRI),generalization,27.09453241134752,0.4567349452041891,Age
RandomForest,no,0.4607013785258624,79,4.184246696035244,brain volumes (sMRI),validation,27.26187594713657,0.4601211420191136,Age
RandomForest,no,0.45752779164004603,79,4.2233528368794335,brain volumes (sMRI),generalization,27.066216234042553,0.4573027051264363,Age
RandomForest,no,0.4369366217278108,80,4.187436123348018,brain volumes (sMRI),validation,26.677291770925105,0.4330834419692256,Age
RandomForest,no,0.4582202724521252,80,4.216446808510638,brain volumes (sMRI),generalization,27.04119759574468,0.4578043469964439,Age
RandomForest,no,0.4428913099970492,81,4.188370504862123,brain volumes (sMRI),validation,27.879285570862752,0.44083741515191577,Age
RandomForest,no,0.4535235549519448,81,4.22989219185418,brain volumes (sMRI),generalization,27.25786509902925,0.4534600061804693,Age
RandomForest,no,0.4788382923756112,82,3.984325991189428,brain volumes (sMRI),validation,25.440329550660795,0.477725499443628,Age
RandomForest,no,0.4566986170500392,82,4.22871365248227,brain volumes (sMRI),generalization,27.117768826241136,0.456269038207944,Age
RandomForest,no,0.4379896074008245,83,4.178563876651982,brain volumes (sMRI),validation,27.36155725110132,0.4374373889463843,Age
RandomForest,no,0.4589857715725606,83,4.212125886524824,brain volumes (sMRI),generalization,26.99682556028369,0.458694038536794,Age
RandomForest,no,0.3934166888278348,84,4.356236366577034,brain volumes (sMRI),validation,29.462392343598786,0.3932717286756153,Age
RandomForest,no,0.4615842183855399,84,4.204675041921588,brain volumes (sMRI),generalization,26.866796553401322,0.4613012145705613,Age
RandomForest,no,0.4739236941620907,85,4.182793850565633,brain volumes (sMRI),validation,26.27537623362509,0.4727515906924463,Age
RandomForest,no,0.4595887788407486,85,4.2113372449779884,brain volumes (sMRI),generalization,26.969060468900643,0.4592507487860288,Age
RandomForest,no,0.3973242205491089,86,4.447344143195161,brain volumes (sMRI),validation,30.149356133011608,0.39682096365425296,Age
RandomForest,no,0.4580077172911684,86,4.215062789692641,brain volumes (sMRI),generalization,27.045448515646356,0.4577191129647855,Age
RandomForest,no,0.3987729698330517,87,4.342854317610336,brain volumes (sMRI),validation,29.01351481926204,0.3945639050170449,Age
RandomForest,no,0.4590357138671634,87,4.207844063033806,brain volumes (sMRI),generalization,27.000531240768552,0.4586197369514742,Age
RandomForest,no,0.4680683892072487,88,4.1692246696035244,brain volumes (sMRI),validation,27.54839573568282,0.4656693472645474,Age
RandomForest,no,0.4567706846423384,88,4.2282358156028375,brain volumes (sMRI),generalization,27.115015468085108,0.4563242450388573,Age
RandomForest,no,0.39054943225590855,89,4.342534491176688,brain volumes (sMRI),validation,29.2332033642023,0.38617079626688944,Age
RandomForest,no,0.4543715484200432,89,4.226167540658939,brain volumes (sMRI),generalization,27.23436592776381,0.45393118163282103,Age
RandomForest,no,0.4616556086169924,90,4.348281938325991,brain volumes (sMRI),validation,28.396445321585908,0.4609533806904188,Age
RandomForest,no,0.4595869816144748,90,4.210377659574468,brain volumes (sMRI),generalization,26.95737853900709,0.45948497996549303,Age
RandomForest,no,0.4675336126631845,91,4.05073127753304,brain volumes (sMRI),validation,25.66050713656388,0.4624503729421025,Age
RandomForest,no,0.4598003855805367,91,4.215182624113475,brain volumes (sMRI),generalization,26.96987990070922,0.4592343185830776,Age
RandomForest,no,0.43672143879435704,92,4.288757461815741,brain volumes (sMRI),validation,28.607782274489647,0.4366779577820309,Age
RandomForest,no,0.4601336281558954,92,4.210462584583567,brain volumes (sMRI),generalization,26.938111370399174,0.4598713006906721,Age
RandomForest,no,0.4211887362345517,93,4.273011047106171,brain volumes (sMRI),validation,27.301247312558466,0.420161294150632,Age
RandomForest,no,0.4589720302519304,93,4.2166643644262995,brain volumes (sMRI),generalization,26.999060563121127,0.4586492251065227,Age
RandomForest,no,0.4492944406289182,94,4.292378854625551,brain volumes (sMRI),validation,28.83189092511013,0.4491618032360961,Age
RandomForest,no,0.4577453808317333,94,4.21862854609929,brain volumes (sMRI),generalization,27.05928206028369,0.4574417403468963,Age
RandomForest,no,0.4755043825276984,95,4.192182932368595,brain volumes (sMRI),validation,26.527660765104567,0.4733179676500788,Age
RandomForest,no,0.4584782782876635,95,4.215497738058256,brain volumes (sMRI),generalization,27.023450883785745,0.4581601814614366,Age
RandomForest,no,0.4511882555829602,96,4.290590153962754,brain volumes (sMRI),validation,26.831297320185136,0.4485383448882849,Age
RandomForest,no,0.462375799580977,96,4.203969958712449,brain volumes (sMRI),generalization,26.8304013653202,0.4620309645270104,Age
RandomForest,no,0.4478905920988696,97,4.317991440805376,brain volumes (sMRI),validation,28.941988004861532,0.4478221703570389,Age
RandomForest,no,0.4571806576401151,97,4.213818936893792,brain volumes (sMRI),generalization,27.08237701641141,0.45697866970165507,Age
RandomForest,no,0.4968941024026474,98,4.202607625214097,brain volumes (sMRI),validation,27.39056687770737,0.4968212314770098,Age
RandomForest,no,0.4574348025826668,98,4.218898604537348,brain volumes (sMRI),generalization,27.07062957361245,0.4572142144624575,Age
RandomForest,no,0.3913258487792111,99,4.4377444933920716,brain volumes (sMRI),validation,30.170536599118943,0.3905555563180626,Age
RandomForest,no,0.45724525297730895,99,4.210909574468086,brain volumes (sMRI),generalization,27.0768514964539,0.4570894603902308,Age
RandomForest,no,0.35356849266322576,0,4.4732265893096645,white matter (dMRI),validation,30.897252923753953,0.3535137889335237,Age
RandomForest,no,0.4341185624053979,0,4.292786036543819,white matter (dMRI),generalization,27.92999415990245,0.4341154513991907,Age
RandomForest,no,0.3806127931503844,1,4.346741851133612,white matter (dMRI),validation,29.398603430798303,0.3782522836081523,Age
RandomForest,no,0.4367384589696461,1,4.2781502861405984,white matter (dMRI),generalization,27.803063050324397,0.4366871796006273,Age
RandomForest,no,0.42347875433685467,2,4.092291344657124,white matter (dMRI),validation,25.67168499766965,0.4159451774936072,Age
RandomForest,no,0.4349933606505786,2,4.294999283627037,white matter (dMRI),generalization,27.888093297019054,0.4349643971863973,Age
RandomForest,no,0.4355664532120974,3,4.338158415841584,white matter (dMRI),validation,28.061920633663373,0.43550805296481393,Age
RandomForest,no,0.4344527046472055,3,4.289169933019102,white matter (dMRI),generalization,27.91371061870504,0.4344453692755559,Age
RandomForest,no,0.3786342216811074,4,4.478990099009901,white matter (dMRI),validation,29.787101386138612,0.3756117673191899,Age
RandomForest,no,0.4340411768864594,4,4.2888355246837015,white matter (dMRI),generalization,27.936278592904987,0.4339881236413513,Age
RandomForest,no,0.4456378742394399,5,4.298901225611205,white matter (dMRI),validation,27.741495688633258,0.4450794444887189,Age
RandomForest,no,0.4382899854071398,5,4.277704022884378,white matter (dMRI),generalization,27.72396554399655,0.4382897598377562,Age
RandomForest,no,0.4597889914957128,6,4.336534653465347,white matter (dMRI),validation,29.157378455445546,0.4597751758292804,Age
RandomForest,no,0.437729075067233,6,4.284184569585712,white matter (dMRI),generalization,27.751639263706274,0.4377290676193336,Age
RandomForest,no,0.4057163025678157,7,4.482576942995231,white matter (dMRI),validation,29.421007858178633,0.3959673515820474,Age
RandomForest,no,0.4362675979763293,7,4.298930545057032,white matter (dMRI),generalization,27.827036302742812,0.4362014618791835,Age
RandomForest,no,0.4824564158989505,8,4.280564356435644,white matter (dMRI),validation,27.511348633663374,0.4818212717572432,Age
RandomForest,no,0.4385737940194064,8,4.279553460679732,white matter (dMRI),generalization,27.710769409079628,0.4385571243351486,Age
RandomForest,no,0.4365942979340839,9,4.229435643564357,white matter (dMRI),validation,27.080526772277235,0.4353532354550584,Age
RandomForest,no,0.436406239039117,9,4.2818754651451245,white matter (dMRI),generalization,27.819026258496645,0.4363637519336161,Age
RandomForest,no,0.43763605289033103,10,4.271792391810895,white matter (dMRI),validation,27.95491312649209,0.4366056553861746,Age
RandomForest,no,0.4355098531075552,10,4.281749817561882,white matter (dMRI),generalization,27.861215936399155,0.4355089545176628,Age
RandomForest,no,0.4795187445319044,11,4.17570297029703,white matter (dMRI),validation,26.457449029702968,0.4788274978780308,Age
RandomForest,no,0.4374214736781981,11,4.285335648722402,white matter (dMRI),generalization,27.766821886380555,0.4374214552535943,Age
RandomForest,no,0.41006865313693663,12,4.45501262490993,white matter (dMRI),validation,30.09433889434557,0.4098814619133981,Age
RandomForest,no,0.4357280523457551,12,4.2830513036072455,white matter (dMRI),generalization,27.850866229317703,0.4357186480566735,Age
RandomForest,no,0.41440962260939296,13,4.382643564356435,white matter (dMRI),validation,29.34776693069307,0.41333358065132864,Age
RandomForest,no,0.43566813372635294,13,4.29103249813942,white matter (dMRI),generalization,27.85354096948648,0.4356644556309833,Age
RandomForest,no,0.40967157202071147,14,4.3580764481371315,white matter (dMRI),validation,28.529302565717984,0.40951421298725377,Age
RandomForest,no,0.4356231412240357,14,4.291615645253957,white matter (dMRI),generalization,27.855689891741928,0.4356209167067165,Age
RandomForest,no,0.4096714746670096,15,4.434712871287128,white matter (dMRI),validation,29.488695049504948,0.4070035957583437,Age
RandomForest,no,0.4359634051333633,15,4.2904073430910445,white matter (dMRI),generalization,27.84020778963037,0.43593459677104585,Age
RandomForest,no,0.3925355644389913,16,4.494564356435643,white matter (dMRI),validation,29.784738495049506,0.3908619150249553,Age
RandomForest,no,0.4355429039352015,16,4.2936164723393695,white matter (dMRI),generalization,27.860012923840237,0.4355333285370402,Age
RandomForest,no,0.4289038448621148,17,4.346638354169872,white matter (dMRI),validation,29.852623566287914,0.4212058431249436,Age
RandomForest,no,0.4348166098839794,17,4.283027779040583,white matter (dMRI),generalization,27.90075271638772,0.4347079069854339,Age
RandomForest,no,0.4369723822591404,18,4.292645313314447,white matter (dMRI),validation,28.555200670076218,0.4369721603690856,Age
RandomForest,no,0.4346990572341493,18,4.286172207831312,white matter (dMRI),generalization,27.901211481917148,0.43469861202020577,Age
RandomForest,no,0.4236137810622401,19,4.078128712871288,white matter (dMRI),validation,26.673919960396038,0.4235818075655501,Age
RandomForest,no,0.43380121316724,19,4.296669808980401,white matter (dMRI),generalization,27.945552682709003,0.4338002229890137,Age
RandomForest,no,0.42400448010225655,20,4.3043960396039616,white matter (dMRI),validation,27.48209156435644,0.4234295270098878,Age
RandomForest,no,0.4350732054869985,20,4.284831555445298,white matter (dMRI),generalization,27.88290496254031,0.43506951709074415,Age
RandomForest,no,0.3627837326426566,21,4.49601720961507,white matter (dMRI),validation,30.283641030897478,0.3618150797846311,Age
RandomForest,no,0.4326247795044845,21,4.305094699861964,white matter (dMRI),generalization,28.003861135040054,0.4326188460063311,Age
RandomForest,no,0.4429890691121153,22,4.10290099009901,white matter (dMRI),validation,25.766196950495054,0.43690450714504825,Age
RandomForest,no,0.43703869677353,22,4.287139667576284,white matter (dMRI),generalization,27.789270469858604,0.4369666285731636,Age
RandomForest,no,0.4209913160385207,23,4.364178217821784,white matter (dMRI),validation,29.08041528712872,0.4209701113432245,Age
RandomForest,no,0.4352619145807667,23,4.284928801786157,white matter (dMRI),generalization,27.87342579409576,0.4352615728042415,Age
RandomForest,no,0.4114718624881417,24,4.448801980198018,white matter (dMRI),validation,30.177463960396036,0.4043075428339773,Age
RandomForest,no,0.4326636886527264,24,4.291368891094022,white matter (dMRI),generalization,28.006090943190273,0.43257366826761295,Age
RandomForest,no,0.4441198144580351,25,4.204708374826988,white matter (dMRI),validation,26.796563888357927,0.4433216627639577,Age
RandomForest,no,0.4391217486160881,25,4.272383813524233,white matter (dMRI),generalization,27.68290375363166,0.43912170532877015,Age
RandomForest,no,0.3902288588252072,26,4.588661531609031,white matter (dMRI),validation,31.40905576515613,0.3854591493190883,Age
RandomForest,no,0.4384609211712375,26,4.275079070554189,white matter (dMRI),generalization,27.71820705931785,0.43840643145194896,Age
RandomForest,no,0.4694033394795882,27,4.292445544554456,white matter (dMRI),validation,27.313199247524754,0.46698714007081105,Age
RandomForest,no,0.4353692678068478,27,4.290471843215083,white matter (dMRI),generalization,27.869693971719176,0.4353371825809189,Age
RandomForest,no,0.4217226135626935,28,4.401019801980198,white matter (dMRI),validation,29.37632502970297,0.4183641940677514,Age
RandomForest,no,0.4325274351274671,28,4.299958322996775,white matter (dMRI),generalization,28.01159646737782,0.4324621218400755,Age
RandomForest,no,0.4049795125235912,29,4.4646930693069296,white matter (dMRI),validation,30.164550970297032,0.4042574521501953,Age
RandomForest,no,0.43540407922386415,29,4.289458695112876,white matter (dMRI),generalization,27.866687515752915,0.4353980958402493,Age
RandomForest,no,0.4326842685041731,30,4.332534653465347,white matter (dMRI),validation,27.918914217821783,0.432486195415068,Age
RandomForest,no,0.4362345354638881,30,4.286840982386505,white matter (dMRI),generalization,27.82602912230216,0.4362218681795126,Age
RandomForest,no,0.4290894260236473,31,4.266974638366573,white matter (dMRI),validation,27.02991885800944,0.42694160917585605,Age
RandomForest,no,0.4348639126820598,31,4.281282133158984,white matter (dMRI),generalization,27.893246278764572,0.4348599935573699,Age
RandomForest,no,0.4565195362920204,32,4.191610773977123,white matter (dMRI),validation,27.421277133316888,0.4543188441193704,Age
RandomForest,no,0.43673661062396496,32,4.283782987567896,white matter (dMRI),generalization,27.801849119186702,0.4367117748393501,Age
RandomForest,no,0.4418079041231794,33,4.397829803422781,white matter (dMRI),validation,28.59503857211281,0.4401397098588529,Age
RandomForest,no,0.4332017761359032,33,4.304781181995647,white matter (dMRI),generalization,27.976041097361623,0.4331825027465935,Age
RandomForest,no,0.4240716888840759,34,4.263217821782178,white matter (dMRI),validation,27.368551722772285,0.423445373823509,Age
RandomForest,no,0.4323954280992143,34,4.297834780451502,white matter (dMRI),generalization,28.01516604316547,0.43238979931212496,Age
RandomForest,no,0.4481211696460269,35,4.3388316831683165,white matter (dMRI),validation,28.502788435643566,0.4478365647955792,Age
RandomForest,no,0.4338405154520665,35,4.3030285289010175,white matter (dMRI),generalization,27.943855809476556,0.4338346030299718,Age
RandomForest,no,0.459312038858378,36,4.138792897762493,white matter (dMRI),validation,26.247999962678904,0.4581433667826877,Age
RandomForest,no,0.43425505182685453,36,4.296812539012645,white matter (dMRI),generalization,27.92424434862124,0.43423194728324943,Age
RandomForest,no,0.3758488771242973,37,4.507841584158416,white matter (dMRI),validation,30.555710099009904,0.3757574121870716,Age
RandomForest,no,0.4362916101015295,37,4.287039444306624,white matter (dMRI),generalization,27.82258875316299,0.43629157287498055,Age
RandomForest,no,0.4460276078443872,38,4.17719801980198,white matter (dMRI),validation,27.263534376237626,0.4459492152123987,Age
RandomForest,no,0.43771158669508425,38,4.283576283800545,white matter (dMRI),generalization,27.752605753411064,0.4377094857466275,Age
RandomForest,no,0.4702468571187332,39,4.18997415657493,white matter (dMRI),validation,26.59517012886666,0.4692692932495618,Age
RandomForest,no,0.43434246670738585,39,4.288978042723671,white matter (dMRI),generalization,27.92007464842286,0.4343164288230967,Age
RandomForest,no,0.42349485547604937,40,4.2840990099009915,white matter (dMRI),validation,28.078912792079212,0.42349475982423546,Age
RandomForest,no,0.4382113553924341,40,4.282381543041429,white matter (dMRI),generalization,27.72786988042669,0.4382106547851125,Age
RandomForest,no,0.4533229617152316,41,3.9828613861386137,white matter (dMRI),validation,24.29547259405941,0.4501396341633633,Age
RandomForest,no,0.439401119542696,41,4.272329446787398,white matter (dMRI),generalization,27.670671718184074,0.4393695363815837,Age
