Estimator,Permuted,Type,fold,group,model_testing,roc,target
RandomForest,no,Imaging,2,middle vs high,validation,0.4866995073891625,Neuroticism
RandomForest,no,Imaging,2,middle vs high,generalization,0.5073108786357864,Neuroticism
RandomForest,no,Imaging,3,middle vs high,validation,0.4965034965034965,Neuroticism
RandomForest,no,Imaging,3,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,4,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,4,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,5,middle vs high,validation,0.4983333333333334,Neuroticism
RandomForest,no,Imaging,5,middle vs high,generalization,0.4981660653215349,Neuroticism
RandomForest,no,Imaging,6,middle vs high,validation,0.5046728971962616,Neuroticism
RandomForest,no,Imaging,6,middle vs high,generalization,0.498803020835433,Neuroticism
RandomForest,no,Imaging,7,middle vs high,validation,0.504950495049505,Neuroticism
RandomForest,no,Imaging,7,middle vs high,generalization,0.5014892530554379,Neuroticism
RandomForest,no,Imaging,8,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,8,middle vs high,generalization,0.4974891321145176,Neuroticism
RandomForest,no,Imaging,9,middle vs high,validation,0.4967948717948718,Neuroticism
RandomForest,no,Imaging,9,middle vs high,generalization,0.4990153393400658,Neuroticism
RandomForest,no,Imaging,10,middle vs high,validation,0.4965986394557823,Neuroticism
RandomForest,no,Imaging,10,middle vs high,generalization,0.5011015702162827,Neuroticism
RandomForest,no,Imaging,11,middle vs high,validation,0.4967105263157895,Neuroticism
RandomForest,no,Imaging,11,middle vs high,generalization,0.5011260943473558,Neuroticism
RandomForest,no,Imaging,12,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,12,middle vs high,generalization,0.4998461362735415,Neuroticism
RandomForest,no,Imaging,13,middle vs high,validation,0.5049019607843137,Neuroticism
RandomForest,no,Imaging,13,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,14,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,14,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,15,middle vs high,validation,0.4964285714285714,Neuroticism
RandomForest,no,Imaging,15,middle vs high,generalization,0.4996338177689088,Neuroticism
RandomForest,no,Imaging,16,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,16,middle vs high,generalization,0.4999230681367707,Neuroticism
RandomForest,no,Imaging,17,middle vs high,validation,0.495116730216068,Neuroticism
RandomForest,no,Imaging,17,middle vs high,generalization,0.4961752433936023,Neuroticism
RandomForest,no,Imaging,18,middle vs high,validation,0.4967105263157895,Neuroticism
RandomForest,no,Imaging,18,middle vs high,generalization,0.4993630444861019,Neuroticism
RandomForest,no,Imaging,19,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,19,middle vs high,generalization,0.4988799526986623,Neuroticism
RandomForest,no,Imaging,20,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,20,middle vs high,generalization,0.5011600249944568,Neuroticism
RandomForest,no,Imaging,21,middle vs high,validation,0.499105668684645,Neuroticism
RandomForest,no,Imaging,21,middle vs high,generalization,0.5000215006080642,Neuroticism
RandomForest,no,Imaging,22,middle vs high,validation,0.506425543190249,Neuroticism
RandomForest,no,Imaging,22,middle vs high,generalization,0.5013938441071536,Neuroticism
RandomForest,no,Imaging,23,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,23,middle vs high,generalization,0.5009661835748792,Neuroticism
RandomForest,no,Imaging,24,middle vs high,validation,0.5007751437245656,Neuroticism
RandomForest,no,Imaging,24,middle vs high,generalization,0.499421499264276,Neuroticism
RandomForest,no,Imaging,25,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,25,middle vs high,generalization,0.4997876814953674,Neuroticism
RandomForest,no,Imaging,26,middle vs high,validation,0.5046728971962616,Neuroticism
RandomForest,no,Imaging,26,middle vs high,generalization,0.4987445660572588,Neuroticism
RandomForest,no,Imaging,27,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,27,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,28,middle vs high,validation,0.4965986394557823,Neuroticism
RandomForest,no,Imaging,28,middle vs high,generalization,0.5010061612679984,Neuroticism
RandomForest,no,Imaging,29,middle vs high,validation,0.5046728971962616,Neuroticism
RandomForest,no,Imaging,29,middle vs high,generalization,0.4996522948539638,Neuroticism
RandomForest,no,Imaging,30,middle vs high,validation,0.5048543689320388,Neuroticism
RandomForest,no,Imaging,30,middle vs high,generalization,0.5009477064898241,Neuroticism
RandomForest,no,Imaging,31,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,31,middle vs high,generalization,0.5028800736395826,Neuroticism
RandomForest,no,Imaging,32,middle vs high,validation,0.5013136288998358,Neuroticism
RandomForest,no,Imaging,32,middle vs high,generalization,0.5025508455786014,Neuroticism
RandomForest,no,Imaging,33,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,33,middle vs high,generalization,0.4996522948539638,Neuroticism
RandomForest,no,Imaging,34,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,34,middle vs high,generalization,0.5012954116358603,Neuroticism
RandomForest,no,Imaging,35,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,35,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,36,middle vs high,validation,0.4963503649635037,Neuroticism
RandomForest,no,Imaging,36,middle vs high,generalization,0.5002707732828069,Neuroticism
RandomForest,no,Imaging,37,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,37,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,38,middle vs high,validation,0.5116666666666666,Neuroticism
RandomForest,no,Imaging,38,middle vs high,generalization,0.4958490388556302,Neuroticism
RandomForest,no,Imaging,39,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,39,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,40,middle vs high,validation,0.4944170771756978,Neuroticism
RandomForest,no,Imaging,40,middle vs high,generalization,0.5002553197207609,Neuroticism
RandomForest,no,Imaging,41,middle vs high,validation,0.500032677602771,Neuroticism
RandomForest,no,Imaging,41,middle vs high,generalization,0.5057601472791652,Neuroticism
RandomForest,no,Imaging,42,middle vs high,validation,0.5137001726597102,Neuroticism
RandomForest,no,Imaging,42,middle vs high,generalization,0.4990183628630747,Neuroticism
RandomForest,no,Imaging,43,middle vs high,validation,0.5010410566725226,Neuroticism
RandomForest,no,Imaging,43,middle vs high,generalization,0.5002522961977518,Neuroticism
RandomForest,no,Imaging,44,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,44,middle vs high,generalization,0.5003876828391554,Neuroticism
RandomForest,no,Imaging,45,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,45,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,46,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,46,middle vs high,generalization,0.5012184797726311,Neuroticism
RandomForest,no,Imaging,47,middle vs high,validation,0.4933333333333334,Neuroticism
RandomForest,no,Imaging,47,middle vs high,generalization,0.501818481116419,Neuroticism
RandomForest,no,Imaging,48,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,48,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,49,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,49,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,50,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,50,middle vs high,generalization,0.5019908219279327,Neuroticism
RandomForest,no,Imaging,51,middle vs high,validation,0.4966887417218543,Neuroticism
RandomForest,no,Imaging,51,middle vs high,generalization,0.5007538650702466,Neuroticism
RandomForest,no,Imaging,52,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,52,middle vs high,generalization,0.5003876828391554,Neuroticism
RandomForest,no,Imaging,53,middle vs high,validation,0.4976798902032546,Neuroticism
RandomForest,no,Imaging,53,middle vs high,generalization,0.5030154602809861,Neuroticism
RandomForest,no,Imaging,54,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,54,middle vs high,generalization,0.5009661835748792,Neuroticism
RandomForest,no,Imaging,55,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,55,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,56,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,56,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,57,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,57,middle vs high,generalization,0.5004061599242103,Neuroticism
RandomForest,no,Imaging,58,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,58,middle vs high,generalization,0.4993045897079277,Neuroticism
RandomForest,no,Imaging,59,middle vs high,validation,0.4895833333333333,Neuroticism
RandomForest,no,Imaging,59,middle vs high,generalization,0.5005230694805588,Neuroticism
RandomForest,no,Imaging,60,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,60,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,61,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,61,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,62,middle vs high,validation,0.4965986394557823,Neuroticism
RandomForest,no,Imaging,62,middle vs high,generalization,0.5009661835748792,Neuroticism
RandomForest,no,Imaging,63,middle vs high,validation,0.5018125671321161,Neuroticism
RandomForest,no,Imaging,63,middle vs high,generalization,0.5024739137153723,Neuroticism
RandomForest,no,Imaging,64,middle vs high,validation,0.4966666666666666,Neuroticism
RandomForest,no,Imaging,64,middle vs high,generalization,0.5042524171386722,Neuroticism
RandomForest,no,Imaging,65,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,65,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,66,middle vs high,validation,0.5043859649122807,Neuroticism
RandomForest,no,Imaging,66,middle vs high,generalization,0.4972183588317107,Neuroticism
RandomForest,no,Imaging,67,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,67,middle vs high,generalization,0.4993260903159918,Neuroticism
RandomForest,no,Imaging,68,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,68,middle vs high,generalization,0.5004830917874397,Neuroticism
RandomForest,no,Imaging,69,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,69,middle vs high,generalization,0.5001353866414034,Neuroticism
RandomForest,no,Imaging,70,middle vs high,validation,0.4965034965034965,Neuroticism
RandomForest,no,Imaging,70,middle vs high,generalization,0.4970460180201971,Neuroticism
RandomForest,no,Imaging,71,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,71,middle vs high,generalization,0.5018554352865292,Neuroticism
RandomForest,no,Imaging,72,middle vs high,validation,0.5052083333333334,Neuroticism
RandomForest,no,Imaging,72,middle vs high,generalization,0.4997692044103122,Neuroticism
RandomForest,no,Imaging,73,middle vs high,validation,0.4953597804065094,Neuroticism
RandomForest,no,Imaging,73,middle vs high,generalization,0.4991907036745883,Neuroticism
RandomForest,no,Imaging,74,middle vs high,validation,0.4986757961372005,Neuroticism
RandomForest,no,Imaging,74,middle vs high,generalization,0.5027292334361331,Neuroticism
RandomForest,no,Imaging,75,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,75,middle vs high,generalization,0.5001353866414034,Neuroticism
RandomForest,no,Imaging,76,middle vs high,validation,0.4895336512983571,Neuroticism
RandomForest,no,Imaging,76,middle vs high,generalization,0.4997752514563302,Neuroticism
RandomForest,no,Imaging,77,middle vs high,validation,0.505,Neuroticism
RandomForest,no,Imaging,77,middle vs high,generalization,0.500618478428843,Neuroticism
RandomForest,no,Imaging,78,middle vs high,validation,0.4901315789473684,Neuroticism
RandomForest,no,Imaging,78,middle vs high,generalization,0.497009063850087,Neuroticism
RandomForest,no,Imaging,79,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,79,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,80,middle vs high,validation,0.4966216216216216,Neuroticism
RandomForest,no,Imaging,80,middle vs high,generalization,0.4997507273252571,Neuroticism
RandomForest,no,Imaging,81,middle vs high,validation,0.4857142857142857,Neuroticism
RandomForest,no,Imaging,81,middle vs high,generalization,0.5012584574657503,Neuroticism
RandomForest,no,Imaging,82,middle vs high,validation,0.5044247787610621,Neuroticism
RandomForest,no,Imaging,82,middle vs high,generalization,0.4993445674010468,Neuroticism
RandomForest,no,Imaging,83,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,83,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,84,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,84,middle vs high,generalization,0.5009661835748792,Neuroticism
RandomForest,no,Imaging,85,middle vs high,validation,0.4964028776978418,Neuroticism
RandomForest,no,Imaging,85,middle vs high,generalization,0.5000584547781742,Neuroticism
RandomForest,no,Imaging,86,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,86,middle vs high,generalization,0.4996522948539638,Neuroticism
RandomForest,no,Imaging,87,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,87,middle vs high,generalization,0.5,Neuroticism
RandomForest,no,Imaging,88,middle vs high,validation,0.4928571428571429,Neuroticism
RandomForest,no,Imaging,88,middle vs high,generalization,0.498513770467571,Neuroticism
RandomForest,no,Imaging,89,middle vs high,validation,0.5058492908960198,Neuroticism
RandomForest,no,Imaging,89,middle vs high,generalization,0.5013353893289795,Neuroticism
RandomForest,no,Imaging,90,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,90,middle vs high,generalization,0.4988614756136072,Neuroticism
RandomForest,no,Imaging,91,middle vs high,validation,0.5196078431372549,Neuroticism
RandomForest,no,Imaging,91,middle vs high,generalization,0.5018369582014741,Neuroticism
RandomForest,no,Imaging,92,middle vs high,validation,0.4937106918238994,Neuroticism
RandomForest,no,Imaging,92,middle vs high,generalization,0.4997876814953674,Neuroticism
RandomForest,no,Imaging,93,middle vs high,validation,0.5065748921306761,Neuroticism
RandomForest,no,Imaging,93,middle vs high,generalization,0.492525851121727,Neuroticism
RandomForest,no,Imaging,94,middle vs high,validation,0.5,Neuroticism
RandomForest,no,Imaging,94,middle vs high,generalization,0.499692272547083,Neuroticism
RandomForest,no,Imaging,95,middle vs high,validation,0.4966887417218543,Neuroticism
RandomForest,no,Imaging,95,middle vs high,generalization,0.5008123198484207,Neuroticism
RandomForest,no,Imaging,96,middle vs high,validation,0.5010229132569557,Neuroticism
RandomForest,no,Imaging,96,middle vs high,generalization,0.4988829762216713,Neuroticism
RandomForest,no,Imaging,97,middle vs high,validation,0.4967948717948718,Neuroticism
RandomForest,no,Imaging,97,middle vs high,generalization,0.5001353866414034,Neuroticism
RandomForest,no,Imaging,98,middle vs high,validation,0.5010410566725226,Neuroticism
RandomForest,no,Imaging,98,middle vs high,generalization,0.499981522914945,Neuroticism
RandomForest,no,Imaging,99,middle vs high,validation,0.5013136288998358,Neuroticism
RandomForest,no,Imaging,99,middle vs high,generalization,0.5025908232717207,Neuroticism
RandomForest,no,Imaging,0,low vs high,validation,0.5644654088050315,Neuroticism
RandomForest,no,Imaging,0,low vs high,generalization,0.5692784399306139,Neuroticism
RandomForest,no,Imaging,1,low vs high,validation,0.5428227894931558,Neuroticism
RandomForest,no,Imaging,1,low vs high,generalization,0.5606037714733367,Neuroticism
RandomForest,no,Imaging,2,low vs high,validation,0.5759429153924567,Neuroticism
RandomForest,no,Imaging,2,low vs high,generalization,0.5514236285975417,Neuroticism
RandomForest,no,Imaging,3,low vs high,validation,0.6227678571428572,Neuroticism
RandomForest,no,Imaging,3,low vs high,generalization,0.5504621080708038,Neuroticism
RandomForest,no,Imaging,4,low vs high,validation,0.5956626729822605,Neuroticism
RandomForest,no,Imaging,4,low vs high,generalization,0.5581799190494843,Neuroticism
RandomForest,no,Imaging,5,low vs high,validation,0.5750000000000001,Neuroticism
RandomForest,no,Imaging,5,low vs high,generalization,0.558168261429131,Neuroticism
RandomForest,no,Imaging,6,low vs high,validation,0.6055658627087198,Neuroticism
RandomForest,no,Imaging,6,low vs high,generalization,0.5528719713502322,Neuroticism
RandomForest,no,Imaging,7,low vs high,validation,0.5676953016402557,Neuroticism
RandomForest,no,Imaging,7,low vs high,generalization,0.548040587171022,Neuroticism
RandomForest,no,Imaging,8,low vs high,validation,0.6058083610802811,Neuroticism
RandomForest,no,Imaging,8,low vs high,generalization,0.5601225449051537,Neuroticism
RandomForest,no,Imaging,9,low vs high,validation,0.5625,Neuroticism
RandomForest,no,Imaging,9,low vs high,generalization,0.5639630313543358,Neuroticism
RandomForest,no,Imaging,10,low vs high,validation,0.4903846153846153,Neuroticism
RandomForest,no,Imaging,10,low vs high,generalization,0.5731469046686438,Neuroticism
RandomForest,no,Imaging,11,low vs high,validation,0.6390554722638682,Neuroticism
RandomForest,no,Imaging,11,low vs high,generalization,0.5769967172141085,Neuroticism
RandomForest,no,Imaging,12,low vs high,validation,0.5966503192375313,Neuroticism
RandomForest,no,Imaging,12,low vs high,generalization,0.5683267118049727,Neuroticism
RandomForest,no,Imaging,13,low vs high,validation,0.5097928436911487,Neuroticism
RandomForest,no,Imaging,13,low vs high,generalization,0.5543440956484434,Neuroticism
RandomForest,no,Imaging,14,low vs high,validation,0.5674526121128063,Neuroticism
RandomForest,no,Imaging,14,low vs high,generalization,0.5644587133717569,Neuroticism
RandomForest,no,Imaging,15,low vs high,validation,0.6492578849721706,Neuroticism
RandomForest,no,Imaging,15,low vs high,generalization,0.5726656781004608,Neuroticism
RandomForest,no,Imaging,16,low vs high,validation,0.6162962962962963,Neuroticism
RandomForest,no,Imaging,16,low vs high,generalization,0.5509498629063847,Neuroticism
RandomForest,no,Imaging,17,low vs high,validation,0.6136126151800133,Neuroticism
RandomForest,no,Imaging,17,low vs high,generalization,0.5577238729412642,Neuroticism
RandomForest,no,Imaging,18,low vs high,validation,0.5796243175719441,Neuroticism
RandomForest,no,Imaging,18,low vs high,generalization,0.5668559864212038,Neuroticism
RandomForest,no,Imaging,19,low vs high,validation,0.6354983202687571,Neuroticism
RandomForest,no,Imaging,19,low vs high,generalization,0.5576753772405947,Neuroticism
RandomForest,no,Imaging,20,low vs high,validation,0.6097798829757592,Neuroticism
RandomForest,no,Imaging,20,low vs high,generalization,0.5562564116911943,Neuroticism
RandomForest,no,Imaging,21,low vs high,validation,0.5873045248450078,Neuroticism
RandomForest,no,Imaging,21,low vs high,generalization,0.5625188853449723,Neuroticism
RandomForest,no,Imaging,22,low vs high,validation,0.6015745007680491,Neuroticism
RandomForest,no,Imaging,22,low vs high,generalization,0.5509694477085781,Neuroticism
RandomForest,no,Imaging,23,low vs high,validation,0.6648468585176275,Neuroticism
RandomForest,no,Imaging,23,low vs high,generalization,0.5620567772741686,Neuroticism
RandomForest,no,Imaging,24,low vs high,validation,0.5769230769230769,Neuroticism
RandomForest,no,Imaging,24,low vs high,generalization,0.5721802547889504,Neuroticism
RandomForest,no,Imaging,25,low vs high,validation,0.5659340659340659,Neuroticism
RandomForest,no,Imaging,25,low vs high,generalization,0.5692733105776584,Neuroticism
RandomForest,no,Imaging,26,low vs high,validation,0.611326860841424,Neuroticism
RandomForest,no,Imaging,26,low vs high,generalization,0.556234029060116,Neuroticism
RandomForest,no,Imaging,27,low vs high,validation,0.6054409179235681,Neuroticism
RandomForest,no,Imaging,27,low vs high,generalization,0.5533434055173185,Neuroticism
RandomForest,no,Imaging,28,low vs high,validation,0.5766990291262135,Neuroticism
RandomForest,no,Imaging,28,low vs high,generalization,0.5639774868035738,Neuroticism
RandomForest,no,Imaging,29,low vs high,validation,0.5735634311094661,Neuroticism
RandomForest,no,Imaging,29,low vs high,generalization,0.5518959953742562,Neuroticism
RandomForest,no,Imaging,30,low vs high,validation,0.5860035293024984,Neuroticism
RandomForest,no,Imaging,30,low vs high,generalization,0.5600987633596329,Neuroticism
RandomForest,no,Imaging,31,low vs high,validation,0.5247979938701588,Neuroticism
RandomForest,no,Imaging,31,low vs high,generalization,0.556736239344935,Neuroticism
RandomForest,no,Imaging,32,low vs high,validation,0.6183333333333333,Neuroticism
RandomForest,no,Imaging,32,low vs high,generalization,0.5446682707552273,Neuroticism
RandomForest,no,Imaging,33,low vs high,validation,0.5688888888888889,Neuroticism
RandomForest,no,Imaging,33,low vs high,generalization,0.5663780239867197,Neuroticism
RandomForest,no,Imaging,34,low vs high,validation,0.5450210378681627,Neuroticism
RandomForest,no,Imaging,34,low vs high,generalization,0.5562615410441497,Neuroticism
RandomForest,no,Imaging,35,low vs high,validation,0.6206992230854605,Neuroticism
RandomForest,no,Imaging,35,low vs high,generalization,0.5678235689105254,Neuroticism
RandomForest,no,Imaging,36,low vs high,validation,0.5576923076923077,Neuroticism
RandomForest,no,Imaging,36,low vs high,generalization,0.538390875347397,Neuroticism
RandomForest,no,Imaging,37,low vs high,validation,0.5664192949907235,Neuroticism
RandomForest,no,Imaging,37,low vs high,generalization,0.5630210956297913,Neuroticism
RandomForest,no,Imaging,38,low vs high,validation,0.6101248266296809,Neuroticism
RandomForest,no,Imaging,38,low vs high,generalization,0.5615638930856323,Neuroticism
RandomForest,no,Imaging,39,low vs high,validation,0.5531668978270919,Neuroticism
RandomForest,no,Imaging,39,low vs high,generalization,0.5644624438102699,Neuroticism
RandomForest,no,Imaging,40,low vs high,validation,0.5710650504302767,Neuroticism
RandomForest,no,Imaging,40,low vs high,generalization,0.5504551134985918,Neuroticism
RandomForest,no,Imaging,41,low vs high,validation,0.5179055633473586,Neuroticism
RandomForest,no,Imaging,41,low vs high,generalization,0.5533788446831924,Neuroticism
RandomForest,no,Imaging,42,low vs high,validation,0.6444896826131212,Neuroticism
RandomForest,no,Imaging,42,low vs high,generalization,0.5543114543114542,Neuroticism
RandomForest,no,Imaging,43,low vs high,validation,0.5207177210506844,Neuroticism
RandomForest,no,Imaging,43,low vs high,generalization,0.5596063454759107,Neuroticism
RandomForest,no,Imaging,44,low vs high,validation,0.5860395670026128,Neuroticism
RandomForest,no,Imaging,44,low vs high,generalization,0.5576865685561339,Neuroticism
RandomForest,no,Imaging,45,low vs high,validation,0.5300485255692422,Neuroticism
RandomForest,no,Imaging,45,low vs high,generalization,0.5591521645869473,Neuroticism
RandomForest,no,Imaging,46,low vs high,validation,0.6170074951420375,Neuroticism
RandomForest,no,Imaging,46,low vs high,generalization,0.5605902486337269,Neuroticism
RandomForest,no,Imaging,47,low vs high,validation,0.5748413587159389,Neuroticism
RandomForest,no,Imaging,47,low vs high,generalization,0.5523888795627927,Neuroticism
RandomForest,no,Imaging,48,low vs high,validation,0.5764216366158114,Neuroticism
RandomForest,no,Imaging,48,low vs high,generalization,0.5639667617928488,Neuroticism
RandomForest,no,Imaging,49,low vs high,validation,0.5634810067799758,Neuroticism
RandomForest,no,Imaging,49,low vs high,generalization,0.5489745957137262,Neuroticism
RandomForest,no,Imaging,50,low vs high,validation,0.6439204808136848,Neuroticism
RandomForest,no,Imaging,50,low vs high,generalization,0.5658893365415104,Neuroticism
RandomForest,no,Imaging,51,low vs high,validation,0.6145640074211502,Neuroticism
RandomForest,no,Imaging,51,low vs high,generalization,0.56154897133158,Neuroticism
RandomForest,no,Imaging,52,low vs high,validation,0.6199141470698021,Neuroticism
RandomForest,no,Imaging,52,low vs high,generalization,0.5572337865816126,Neuroticism
RandomForest,no,Imaging,53,low vs high,validation,0.5927661169415293,Neuroticism
RandomForest,no,Imaging,53,low vs high,generalization,0.5494968571055527,Neuroticism
RandomForest,no,Imaging,54,low vs high,validation,0.5823834677045686,Neuroticism
RandomForest,no,Imaging,54,low vs high,generalization,0.5606047040829649,Neuroticism
RandomForest,no,Imaging,55,low vs high,validation,0.5754795663052543,Neuroticism
RandomForest,no,Imaging,55,low vs high,generalization,0.5712261951392386,Neuroticism
RandomForest,no,Imaging,56,low vs high,validation,0.5953703703703703,Neuroticism
RandomForest,no,Imaging,56,low vs high,generalization,0.5528444593661985,Neuroticism
RandomForest,no,Imaging,57,low vs high,validation,0.6115569823434992,Neuroticism
RandomForest,no,Imaging,57,low vs high,generalization,0.5533825751217056,Neuroticism
RandomForest,no,Imaging,58,low vs high,validation,0.5642356241234221,Neuroticism
RandomForest,no,Imaging,58,low vs high,generalization,0.5760645738906608,Neuroticism
RandomForest,no,Imaging,59,low vs high,validation,0.5769230769230769,Neuroticism
RandomForest,no,Imaging,59,low vs high,generalization,0.5490021076977598,Neuroticism
RandomForest,no,Imaging,60,low vs high,validation,0.5534442903374942,Neuroticism
RandomForest,no,Imaging,60,low vs high,generalization,0.5523856154290937,Neuroticism
RandomForest,no,Imaging,61,low vs high,validation,0.609375,Neuroticism
RandomForest,no,Imaging,61,low vs high,generalization,0.573115662246097,Neuroticism
RandomForest,no,Imaging,62,low vs high,validation,0.5535714285714286,Neuroticism
RandomForest,no,Imaging,62,low vs high,generalization,0.5538143733795908,Neuroticism
RandomForest,no,Imaging,63,low vs high,validation,0.6370123250857196,Neuroticism
RandomForest,no,Imaging,63,low vs high,generalization,0.5518764105720627,Neuroticism
RandomForest,no,Imaging,64,low vs high,validation,0.5476190476190477,Neuroticism
RandomForest,no,Imaging,64,low vs high,generalization,0.5663966761792849,Neuroticism
RandomForest,no,Imaging,65,low vs high,validation,0.546875,Neuroticism
RandomForest,no,Imaging,65,low vs high,generalization,0.5702441572006789,Neuroticism
RandomForest,no,Imaging,66,low vs high,validation,0.5576923076923077,Neuroticism
RandomForest,no,Imaging,66,low vs high,generalization,0.5562382258034432,Neuroticism
RandomForest,no,Imaging,67,low vs high,validation,0.5768518518518518,Neuroticism
RandomForest,no,Imaging,67,low vs high,generalization,0.5605823214518867,Neuroticism
RandomForest,no,Imaging,68,low vs high,validation,0.5773792975627838,Neuroticism
RandomForest,no,Imaging,68,low vs high,generalization,0.5567091936657154,Neuroticism
RandomForest,no,Imaging,69,low vs high,validation,0.6168849261632766,Neuroticism
RandomForest,no,Imaging,69,low vs high,generalization,0.5519071866897953,Neuroticism
RandomForest,no,Imaging,70,low vs high,validation,0.608170630147127,Neuroticism
RandomForest,no,Imaging,70,low vs high,generalization,0.5543165836644097,Neuroticism
RandomForest,no,Imaging,71,low vs high,validation,0.6082748948106593,Neuroticism
RandomForest,no,Imaging,71,low vs high,generalization,0.5673325499412456,Neuroticism
RandomForest,no,Imaging,72,low vs high,validation,0.5617559523809523,Neuroticism
RandomForest,no,Imaging,72,low vs high,generalization,0.56251748643053,Neuroticism
RandomForest,no,Imaging,73,low vs high,validation,0.6140074211502784,Neuroticism
RandomForest,no,Imaging,73,low vs high,generalization,0.5649208214425605,Neuroticism
RandomForest,no,Imaging,74,low vs high,validation,0.6131211251966319,Neuroticism
RandomForest,no,Imaging,74,low vs high,generalization,0.5432064051629268,Neuroticism
RandomForest,no,Imaging,75,low vs high,validation,0.6066574202496533,Neuroticism
RandomForest,no,Imaging,75,low vs high,generalization,0.5678319623971797,Neuroticism
RandomForest,no,Imaging,76,low vs high,validation,0.6131673915055057,Neuroticism
RandomForest,no,Imaging,76,low vs high,generalization,0.5654099751925838,Neuroticism
RandomForest,no,Imaging,77,low vs high,validation,0.6052704576976422,Neuroticism
RandomForest,no,Imaging,77,low vs high,generalization,0.5562494171189823,Neuroticism
RandomForest,no,Imaging,78,low vs high,validation,0.5459183673469388,Neuroticism
RandomForest,no,Imaging,78,low vs high,generalization,0.5513979818327643,Neuroticism
RandomForest,no,Imaging,79,low vs high,validation,0.5344891354600092,Neuroticism
RandomForest,no,Imaging,79,low vs high,generalization,0.5683085259172216,Neuroticism
RandomForest,no,Imaging,80,low vs high,validation,0.6515769944341373,Neuroticism
